Posição;Município;IBGE;Descrição Faixa;Prestadores;Serviços;Natureza Jurídica;POP_TOT;POP_URB;Ano;IDAA;IDES;IDRS;IDAP;INSA;Desempenho;Cod_Prestador
1;Poços de Caldas;3151800;3 - De 100.001 até 250.000 hab.;[31518011] Departamento Municipal de Água e Esgoto - DMAE | [31518040] SECRETARIA MUNICIPAL DE SERVIÇOS PÚBLICOS - SMSP;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;163742;;2022;0,43276723276723295;0,8428000000000001;0,7598784194528875;0,7684873949579833;0,700983261794526;Alto;31518011
2;São Vicente de Minas;3165305;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31653011] Prefeitura Municipal de São Vicente de Minas - PMSVM | [31653040] Prefeitura Municipal de São Vicente de Minas - PMSVM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;6804;;2022;0,4993890020366599;0,748;0,720508166969147;0,7684873949579833;0,6840961409909476;Alto;31062000
3;Cruzeiro da Fortaleza;3120706;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31207011] Prefeitura Municipal de Cruzeiro da Fortaleza - PMCF;Esgotos | Água;Administração pública direta | Sociedade de economia mista com administração pública;3521;;2022;0,49327902240325866;0,8490218642117376;;0,704201680672269;0,6821675224290885;Alto;31062000
4;Alterosa;3102001;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31020011] Prefeitura Municipal de Alterosa - PMA | [31020040] Prefeitura Municipal de Alterosa - PMA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;13915;;2022;0,49164969450101836;0,82692750287687;0,560573476702509;0,8205882352941176;0,6749347273436288;Alto;31062000
5;Nova Ponte;3145000;1 - De 1 até 30.000 hab.;[31450011] Prefeitura Municipal de Nova Ponte - DMAE | [31450040] PREFEITURA MUNICIPAL DE NOVA PONTE - PMNP;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;14598;;2022;0,5839103869653768;0,8490218642117376;0,42127659574468074;0,8205882352941176;0,6686992705539782;Alto;31450011
6;São Bento Abade;3160801;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31608011] Prefeitura Municipal de São Bento Abade - PMSBA | [31608040] PREFEITURA MUNICIPAL - MG;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;4713;;2022;0,5759674134419552;0,8591999999999999;0,5074157303370787;0,7163865546218487;0,6647424246002207;Alto;31062000
7;Araguari;3103504;3 - De 100.001 até 250.000 hab.;[31035011] Superintendência de Água e Esgoto - SAE | [31035040] SECRETARIA MUNICIPAL DE SERVIÇOS URBANOS / SECRETARIA MUNICIPAL  DE MEIO AMBIENTE - SMSU/SMMA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;117808;;2022;0,5370672097759674;0,8236000000000001;0,6255319148936169;0,6642857142857143;0,6626212097388247;Alto;31035011
8;Capetinga;3112406;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31124011] Prefeitura Municipal de Capetinga - PMC | [31124040] Prefeitura Municipal de Capetinga - PM;Esgotos | Água e Esgoto | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;6562;;2022;0,441276595744681;0,7554471544715446;0,6842454394693201;0,7684873949579833;0,6623641461608822;Alto;31062000
9;Sacramento;3156908;1 - De 1 até 30.000 hab.;[31569011] Serviço Autônomo de Água e Esgoto de Sacramento - SAAE | [31569040] Secretaria Municipal de Meio Ambiente - SEMMA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;26670;;2022;0,37882117882117894;0,7664000000000001;0,7327231121281466;0,7684873949579833;0,6616079214768272;Alto;31569011
10;Fortuna de Minas;3126406;1 - De 1 até 30.000 hab.;[31264011] Prefeitura Municipal de Fortuna de Minas - PMFM | [31264040] PREFEITURA MUNICIPAL DE FORTUNA DE MINAS - PMFM;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;3093;;2022;0,5354378818737271;0,8691542288557214;0,7938931297709924;0,4254201680672269;0,6559763521419169;Alto;31264011
11;Santa Bárbara do Monte Verde;3157278;1 - De 1 até 30.000 hab.;[31572740] PREFEITURA MUNICIPAL DE SANTA BARBARA DO MONTE VERDE - PSBMV;Res. Sólidos;Administração pública direta;3095;;2022;;;0,8093189964157708;0,49392592592592593;0,6516224611708483;Alto;31572740
12;Uberaba;3170107;4 - De 250.001 até 1.000.000 hab.;[31701011] Companhia Operacional de Desenvolvimento, Saneamento e Ações Urbanas de Uberaba - CODAU | [31701040] COMPANHIA OPERACIONAL DE DESENVOLVIMENTO SANEAMENTO E AÇÕES URBANAS - CODAU;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;337836;;2022;0,37982017982017996;0,7021864211737631;0,7379767827529022;0,7684873949579833;0,6471176946762072;Alto;31701011
13;Itaú de Minas;3133758;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31337511] Prefeitura Municipal de Itaú de Minas - PMIM | [31337540] PREFEITURA MUNICIPAL DE ITAÚ DE MINAS - PMIM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;14406;;2022;0,4460285132382892;0,6956;0,719450800915332;0,7163865546218487;0,6443664671938675;Alto;31062000
14;Cambuí;3110608;1 - De 1 até 30.000 hab.;[31106011] Serviço Autônomo de Água e Esgoto - SAAE | [31106040] SECRETARIA DE OBRAS DA PREFEITURA MUNICIPAL DE CAMBUI - SOSP;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;29536;;2022;0,43036963036963044;0,6908000000000001;1,0;0,4315126050420168;0,6381705588529117;Alto;31106011
15;Ipiaçu;3131406;1 - De 1 até 30.000 hab.;[31314011] Prefeitura Municipal de Ipiaçu - PMI | [31314040] PREFEITURA MUNICIPAL DE IPIAÇU - PMI;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;3775;;2022;0,6368653421633554;0,5825454545454545;0,7427312775330398;0,5632592592592592;0,6313503333752772;Alto;31314011
16;Arceburgo;3104106;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31041040] PREFEITURA MUNICIPAL DE ARCEBURGO - PMA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;9177;;2022;0,5572301425661915;0,3542;0,9655058043117746;0,6382352941176471;0,6287928102489033;Alto;31062000
17;Pingo-d Água;3150539;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31505311] Prefeitura Municipal de Pingo-D'Água - PMPA | [31505340] Prefeitura Municipal de Pingo D`Água - PMPA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;4706;;2022;0,45314685314685327;0,7710569105691056;0,9048054919908469;0,36911764705882355;0,6245317256914074;Alto;31062000
18;Guarará;3128501;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31285011] Prefeitura Municipal de Guarará - PMG | [31285040] Prefeitura Municipal de Guarará - PMG;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;3149;;2022;0,48676171079429736;0,7650909090909092;0,5254480286738351;0,7163865546218487;0,6234218007952226;Alto;31062000
19;Dona Eusébia;3122900;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31229011] Prefeitura Municipal de Dona Eusébia - PMDE | [31229040] PREFEITURA MUNICIPAL DONA EUZÉBIA - PMDE;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;6093;;2022;0,4158859470468431;0,7972;1,0000000000000002;0,26659663865546224;0,6199206464255763;Alto;31062000
20;Bicas;3106903;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31069011] Prefeitura Municipal de Bicas - PMB | [31069040] Prefeitura Municipal Bicas - PMB;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;13978;;2022;0,3896130346232179;0,7476422764227642;0,5739325842696629;0,7684873949579833;0,6199188225684071;Alto;31062000
21;Ipaba;3131158;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31311511] Prefeitura Municipal de Ipaba - PMI | [31311540] PREFEITURA MUNICIPAL DE IPABA - PMI;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;17136;;2022;0,44455544455544466;0,8236000000000001;0,8076404494382022;0,39453781512605046;0,6175834272799243;Alto;31062000
22;Guapé;3128105;1 - De 1 até 30.000 hab.;[31281011] Serviço Autônomo de Água e Esgoto - SAAE | [31281040] DEPARTAMENTO DE OBRAS - DEP OBRAS;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;13772;;2022;0,4279720279720281;0,7283999999999999;0,5376451077943616;0,7684873949579833;0,6156261326810932;Alto;31281011
23;Tupaciguara;3169604;;[31696011] Departamento de Água e Esgoto - DAE;Água e Esgoto;Autarquia;25470;;2022;0,46353646353646366;0,7672;;;0,6153682317682319;Alto;31696011
24;Alfenas;3101607;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31016040] Prefeitura Municipal de Alfenas - PMA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;78970;;2022;0,4158859470468431;0,3542;1,0000000000000002;0,6903361344537816;0,6151055203751562;Alto;31062000
25;Campo Belo;3111200;2 - De 30.001 até 100.000 hab.;[31112011] Departamento Municipal de Água e Esgoto - DEMAE | [31112040] PREFEITURA MUNICIPAL DE CAMPO BELO - PMCB;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;52277;;2022;0,4158008658008658;0,5930955120828538;0,6829187396351577;0,7684873949579833;0,6150756281192151;Alto;31112011
26;Itanhandu;3133105;1 - De 1 até 30.000 hab.;[31331011] Prefeitura Municipal de Itanhandu - PMI | [31331040] Prefeitura Municipal de Itanhandu - PMI;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;15236;;2022;0,5304695304695307;0,7924;0,606079027355623;0,4993697478991597;0,6070795764310783;Alto;31331011
27;Cachoeira de Minas;3109709;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31097011] Prefeitura Municipal de Cachoeira de Minas - PMCM | [31097040] Prefeitura Municipal - PMCM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;11883;;2022;0,32464358452138486;0,8211764705882352;0,7324863883847548;0,5478991596638655;0,60655140078956;Alto;31062000
28;Serrania;3166907;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31669011] Prefeitura Municipal de Serrania - PMS | [31669040] PREFEITURA MUNICIPAL DE SERRANIA - MG;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;7621;;2022;0,49327902240325866;0,8691542288557214;0,34656488549618314;0,7163865546218487;0,606346172844253;Alto;31062000
29;Papagaios;3146909;1 - De 1 até 30.000 hab.;[31469011] Prefeitura Municipal de Papagaios - PMP | [31469040] Prefeitura Municipal de Papagaios - PMP;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;13920;;2022;0,5582484725050917;0,6704257767548908;0,5933665008291875;0,6;0,6055101875222925;Alto;31469011
30;Capitão Andrade;3112653;1 - De 1 até 30.000 hab.;[31126511] Prefeitura Municipal de Capitão Andrade - PMCA | [31126540] PREFEITURA MUNICIPAL DE CAPITÃO ANDRADE - PREFCA;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;4585;;2022;0,5316798196166854;0,7912727272727273;0,31775280898876407;0,7684873949579833;0,6022981877090401;Alto;31126511
31;Monte Alegre de Minas;3142809;1 - De 1 até 30.000 hab.;[31428011] Prefeitura Municipal de Monte Alegre de Minas - PMMAM | [31428040] Prefeitura Municipal de Monte Alegre de Minas - PMMAM;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;20170;;2022;0,4292207792207792;0,32320000000000004;1,0000000000000002;0,6521008403361345;0,6011304048892285;Alto;31428011
32;Carmópolis de Minas;3114501;1 - De 1 até 30.000 hab.;[31145011] Serviço de Saneamento Ambiental Municipal - SESAM | [31145040] Serviço de Saneamento Ambiental Municipal - SESAM;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;18003;;2022;0,38085539714867617;0,7412;0,8823956442831216;0,3794117647058824;0,5959657015344201;Médio;31145011
33;Campos Altos;3111507;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31115011] Prefeitura Municipal de Campos Altos - PMCA | [31115040] Prefeitura Municipal de Campos Altos - PMCA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;12979;;2022;0,43054989816700606;0,8379746835443038;0,40931899641577063;0,704201680672269;0,5955113146998374;Médio;31062000
34;Japaraíba;3135308;1 - De 1 até 30.000 hab.;[31353011] Prefeitura Municipal de Japaraíba - PMJ | [31353040] Prefeitura Municipal de Japaraíba - PMJ;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;4506;;2022;0,34342541436464086;0,6069044879171462;1,0000000000000002;0,4254201680672269;0,5939375175872535;Médio;31353011
35;Pará de Minas;3147105;2 - De 30.001 até 100.000 hab.;[31471011] Águas de Pará de Minas S. A. - CAPAM | [31471040] PREFEITURA MUNICIPAL DE PARÁ DE MINAS - PMPM;Água e Esgoto | Res. Sólidos;Empresa privada | Administração pública direta;97139;;2022;0,5496503496503498;0,6878;0,8414593698175789;0,2951680672268907;0,5935194466737048;Médio;31471011
36;Bom Sucesso;3108008;;[31080011] Águas de Bom Sucesso Ltda - ABS;Água e Esgoto;Empresa privada;17151;;2022;0,5030549898167006;0,683084004602992;;;0,5930694972098463;Médio;31080011
37;Manhuaçu;3139409;;[31394011] Serviço Autônomo Água e Esgoto - SAAE | [31394040] SERVICO AUTONOMO MUNICIPAL DE LIMPEZA URBANA - SAMAL;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;91886;;2022;0,5442557442557444;0,748;0,48546255506607944;;0,592572766440608;Médio;31394011
38;Carmo de Minas;3114105;1 - De 1 até 30.000 hab.;[31141011] Serviço Autônomo de Água e Esgoto - SAAE | [31141040] Departamento Municipal de Meio Ambiente e Agropecuária - DAMA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;13797;;2022;0,34965034965034975;0,821403912543153;0,7292196007259528;0,46974789915966386;0,5925054405197798;Médio;31141011
39;Guaxupé;3128709;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31287040] Secretaria Municipal de Desenvolvimento Econômico e Meio Ambiente - SDMA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;50911;;2022;0,46843177189409363;0,38360000000000005;0,6778115501519757;0,8205882352941176;0,5876078893350467;Médio;31062000
40;Presidente Kubitschek;3153301;1 - De 1 até 30.000 hab.;[31533011] Prefeitura Municipal de Presidente Kubitschek - PMPK | [31533040] Prefeitura Municipal de Presidente Kubitschek - PMPK;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;3071;;2022;0,5370672097759674;0,6038;0,6693200663349917;0,5357142857142857;0,5864753904563111;Médio;31533011
41;Rodeiro;3156304;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31563011] Prefeitura Municipal de Rodeiro - PMR | [31563040] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS - SMOS;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;8664;;2022;0,4146639511201629;0,8191024165707711;0,503150912106136;0,6;0,5842293199492675;Médio;31062000
42;Paraisópolis;3147303;1 - De 1 até 30.000 hab.;[31473011] Serviço Autônomo de Água e Esgoto de Paraisópolis - SAAE | [31473040] Prefeitura de Paraisópolis - PSV_SGL;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;20445;;2022;0,4240325865580449;0,821403912543153;0,45106382978723397;0,6382352941176471;0,5836839057515197;Médio;31473011
43;Conselheiro Pena;3118403;1 - De 1 até 30.000 hab.;[31184011] Serviço Autônomo de Água e Esgoto - SAAE | [31184040] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;20824;;2022;0,2695304695304696;0,7003452243958573;0,8220224719101124;0,5369747899159665;0,5822182389381014;Médio;31184011
44;Barroso;3105905;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31059011] Prefeitura Municipal de Barroso - PMB | [31059040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA - SEMINFRA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;20080;;2022;0,41018329938900205;0,8874866310160429;0,6968490878938641;0,3308823529411765;0,5813503428100214;Médio;31062000
45;Lagoa Formosa;3137502;1 - De 1 até 30.000 hab.;[31375011] Serviço Autônomo de Água e Esgotos - SAAE | [31375040] Secretaria Municipal de Desenvolvimento Econômico e Meio Ambiente - SDEMA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;18904;;2022;0,45982339955849894;0,8087272727272729;0,5701492537313434;0,4775210084033613;0,5790552336051191;Médio;31375011
46;Lagoa da Prata;3137205;;[31372011] Serviço Autônomo de Água e Esgoto - SAAE | [31372040] Prefeitura Municipal - PM;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;51412;;2022;0,4669330669330671;0,728780487804878;0,5376899696048631;;0,5778011747809361;Médio;31372011
47;Uberlândia;3170206;4 - De 250.001 até 1.000.000 hab.;[31702011] Departamento Municipal de Água e Esgoto - DMAE | [31702040] Departamento Municipal de Água e Esgoto - DMAE;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;713224;;2022;0,5720779220779221;0,44820000000000004;0,6243161094224924;0,6642857142857143;0,5772199364465321;Médio;31702011
48;Jacutinga;3134905;;[31349011] Prefeitura Municipal de Jacutinga - PMJ | [31349040] Prefeitura Municipal de Jacutinga - PMJ;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;25525;;2022;0,32662337662337665;0,5341176470588235;0,8687640449438202;;0,5765016895420069;Médio;31349011
49;Sete Lagoas;3167202;3 - De 100.001 até 250.000 hab.;[31672011] Serviço Autônomo de Água, Esgoto e Saneamento Urbano - SAAE | [31672040] SECRETARIA MUNICIPAL DE MEIO AMBIENTE, DESENVOLVIMENTO ECONOMICO E TURISMO - SEMADETUR;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;227397;;2022;0,3280353200883003;0,7912727272727273;0,6097264437689969;0,5739495798319328;0,5757460177404894;Médio;31672011
50;São Geraldo;3161502;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31615011] Prefeitura Municipal de São Geraldo - PMSG | [31615040] Prefeitura Municipal - PM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;10282;;2022;0,20203665987780037;0,5738181818181819;0,7015730337078652;0,8205882352941176;0,5745040276744913;Médio;31062000
51;Timóteo;3168705;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31687040] Prefeitura Municipal de Timóteo - PMT;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;81579;;2022;0,3706293706293707;0,49939999999999996;0,6589665653495441;0,7684873949579833;0,5743708327342245;Médio;31062000
52;Cristais;3120201;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31202011] Prefeitura Municipal de Cristais - PMC | [31202040] Prefeitura Municipal de Cristais - PMC;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;12197;;2022;0,5030549898167006;0,728780487804878;0,2922056384742952;0,7684873949579833;0,5731321277634642;Médio;31062000
53;Monte Belo;3143005;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31430011] Prefeitura Municipal de Monte Belo - PMMB | [31430040] Prefeitura Municipal de Monte Belo - PMMB;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;13046;;2022;0,3148676171079429;0,31990794016110474;0,8351145038167939;0,8205882352941176;0,5726195740949898;Médio;31062000
54;Serra do Salitre;3166808;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31668011] Prefeitura Municipal de Serra do Salitre - PMSS | [31668040] Prefeitura Municipal de Serra do Salitre - PMSS;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;11801;;2022;0,3547861507128309;0,7316;0,4838709677419355;0,7163865546218487;0,5716609182691538;Médio;31062000
55;Carvalhópolis;3114709;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31147011] Prefeitura Municipal de Carvalhópolis - PMC | [31147040] Prefeitura Municipal de Carvalhópolis - PMC;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;3341;;2022;0,49164969450101836;0,6102673796791444;0,46656534954407297;0,7163865546218487;0,5712172445865211;Médio;31062000
56;Abre Campo;3100302;1 - De 1 até 30.000 hab.;[31003011] Serviço Autônomo de Água e Esgoto - SAAE | [31003040] PREFEITURA MUNICIPAL DE ABRE CAMPO - PMAC;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;13927;;2022;0,3582484725050916;0,7110000000000001;0,626497277676951;0,589075630252101;0,5712053451085359;Médio;31003011
57;Lima Duarte;3138609;1 - De 1 até 30.000 hab.;[31386011] Departamento Municipal de Água e Esgoto - DEMAE | [31386040] Prefeitura Municipal de Lima Duarte - PMLD;Água e Esgoto | Res. Sólidos;Autarquia | Empresa pública;17221;;2022;0,3261904761904762;0,7710569105691056;0,5330016583747927;0,6521008403361345;0,5705874713676272;Médio;31386011
58;Abadia dos Dourados;3100104;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31001040] Prefeitura Municipal de Abadia Dos Dourados - PMAD;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;6272;;2022;0,30386965376782077;;0,6379220779220779;0,7684873949579833;0,5700930422159607;Médio;31062000
59;Goiabeira;3127370;1 - De 1 até 30.000 hab.;[31273711] Prefeitura Municipal de Goiabeira - PMG | [31273740] PREFEITURA MUNICIPAL DE GOIABEIRA - PMG;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;2830;;2022;0,4617107942973524;0,5648;1,0000000000000002;0,25273109243697484;0,5698104716835818;Médio;31273711
60;São João del Rei;3162500;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31625011] Departamento Autônomo Municipal de Água e Esgoto - DAMAE | [31625040] PREFEITURA MUNICIPAL DE SÃO JOÃO DEL REI - PMSJDR;Água e Esgoto | Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Autarquia | Administração pública direta;90225;;2022;0,5378519290928051;0,5432;0,627860696517413;;0,5696375418700727;Médio;31062000
61;Inhaúma;3131000;1 - De 1 até 30.000 hab.;[31310011] Prefeitura Municipal de Inhauma - PMI | [31310040] Prefeitura Municipal de Inhauma - PMI;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;6239;;2022;0,5542457542457544;0,3108;0,8838709677419356;0,5296218487394958;0,5696346426817964;Médio;31310011
62;Recreio;3154101;1 - De 1 até 30.000 hab.;[31541011] Serviço Autônomo de Água e Esgoto - SAAE | [31541040] PREFEITURA MUNICIPAL DE RECREIO - PMR;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;11007;;2022;0,5930069930069932;0,4245989304812834;0,6109756097560978;0,6382352941176471;0,5667042068405054;Médio;31541011
63;Olímpio Noronha;3145505;1 - De 1 até 30.000 hab.;[31455011] Prefeitura Municipal de Olímpio Noronha - PMON | [31455040] PREFEITURA MUNICIPAL DE OLÍMPIO NORONHA - PMON;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;2555;;2022;0,5578366445916115;0,6524;0,40269662921348315;0,6521008403361345;0,5662585285353072;Médio;31455011
64;Mar de Espanha;3139805;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31398011] Prefeitura Municipal de Mar de Espanha - PMME | [31398040] Prefeitura Municipal de Mar de Espanha - PMME;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;12721;;2022;0,4835030549898167;0,8087272727272729;0,6399999999999999;0,3273109243697479;0,5648853130217093;Médio;31062000
65;Varginha;3170701;3 - De 100.001 até 250.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31707040] Prefeitura Municipal de Varginha - PMV;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;136467;;2022;0,3761710794297352;0,41039999999999993;0,6968490878938641;0,7684873949579833;0,5629768905703956;Médio;31062000
66;Bandeira do Sul;3105301;1 - De 1 até 30.000 hab.;[31053011] Serviço de Água, Esgoto e Limpeza Pública - SAELP | [31053040] Prefeitura Municipal de Bandeira do Sul - PMBS;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;5943;;2022;0,3640359640359641;0,7169159953970081;0,7336384439359269;0,43508403361344544;0,5624186092455862;Médio;31053011
67;Monte Carmelo;3143104;2 - De 30.001 até 100.000 hab.;[31431011] Departamento Municipal de Água e Esgoto - DMAE | [31431040] Secretaria de Obras e Serviços Públicos - SOSP;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;47692;;2022;0,4638528138528138;0,5696;0,6934131736526946;0,5218487394957984;0,5621786817503267;Médio;31431011
68;Itapagipe;3133402;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31334011] Prefeitura Municipal de Itapajipe - PMI | [31334040] Prefeitura Municipal de Itapagipe - PMI;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;13690;;2022;0,4146639511201629;0,866951871657754;0,36550580431177454;0,6;0,5617804067724228;Médio;31062000
69;Natalândia;3144375;;[31443740] Prefeitura Municipal de Natalandia - PMN;Res. Sólidos;Administração pública direta;3520;;2022;;;0,561525704809287;;0,561525704809287;Médio;31443740
70;São Brás do Suaçuí;3160900;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31609040] Secretaria Municipal de Agricultura e Meio Ambiente - PMSBS;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;3989;;2022;0,4537678207739308;;0,6799999999999999;0,5478991596638655;0,560555660145932;Médio;31062000
71;Laranjal;3138005;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31380011] Prefeitura Municipal de Laranjal - PML | [31380040] Prefeitura Municipal de Laranjal - PML;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;5963;;2022;0,4126272912423626;0,8448;0,6000000000000001;0,38298319327731095;0,5601026211299184;Médio;31062000
