Posição;Município;IBGE;Descrição Faixa;Prestadores;Serviços;Natureza Jurídica;POP_TOT;POP_URB;Ano;IDAA;IDES;IDRS;IDAP;INSA;Desempenho;Cod_Prestador
1;Poços de Caldas;3151800;3 - De 100.001 até 250.000 hab.;[31518011] Departamento Municipal de Água e Esgoto - DMAE | [31518040] SECRETARIA MUNICIPAL DE SERVIÇOS PÚBLICOS - SMSP;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;163742;165701,0;2020-2022;0,3976023976023977;0,8332;0,7372093023255812;0,7110220440881764;0,6697584360040388;Alto;31518011
2;São Vicente de Minas;3165305;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31653011] Prefeitura Municipal de São Vicente de Minas - PMSVM | [31653040] Prefeitura Municipal de São Vicente de Minas - PMSVM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;6804;6676,0;2020-2022;0,5633401221995926;0,7575999999999999;0,6146690518783542;0,7330661322645291;0,6671688265856189;Alto;31062000
3;Cruzeiro da Fortaleza;3120706;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31207011] Prefeitura Municipal de Cruzeiro da Fortaleza - PMCF;Esgotos | Água;Administração pública direta | Sociedade de economia mista com administração pública;3521;3119,0;2020-2022;0,6509164969450102;0,8490218642117376;0,49518900343642613;0,6717434869739479;0,6667177128917805;Alto;31062000
4;Itaú de Minas;3133758;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31337511] Prefeitura Municipal de Itaú de Minas - PMIM | [31337540] PREFEITURA MUNICIPAL DE ITAÚ DE MINAS - PMIM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;14406;15869,0;2020-2022;0,4871690427698575;0,6956;0,7162717219589259;0,7422845691382765;0,6603313334667649;Alto;31062000
5;Santa Bárbara do Monte Verde;3157278;1 - De 1 até 30.000 hab.;[31572740] PREFEITURA MUNICIPAL DE SANTA BARBARA DO MONTE VERDE - PSBMV;Res. Sólidos;Administração pública direta;3095;1855,0;2020-2022;;;0,8093189964157708;0,49392592592592593;0,6516224611708483;Alto;31572740
6;São Bento Abade;3160801;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31608011] Prefeitura Municipal de São Bento Abade - PMSBA | [31608040] PREFEITURA MUNICIPAL - MG;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;4713;5010,0;2020-2022;0,639918533604888;0,8068000000000002;0,3848032564450474;0,7607214428857716;0,6480608082339268;Alto;31062000
7;São Sebastião da Bela Vista;3164407;1 - De 1 até 30.000 hab.;[31644040] Prefeitura Municipal de São Sebastião da Bela Vista - PMSSBV;Res. Sólidos;Administração pública direta;6387;3269,0;2020-2022;0,5613428280773144;0,7710569105691056;0,7547107438016528;0,5016032064128256;0,6471784222152247;Alto;31644040
8;Sacramento;3156908;1 - De 1 até 30.000 hab.;[31569011] Serviço Autônomo de Água e Esgoto de Sacramento - SAAE | [31569040] Secretaria Municipal de Meio Ambiente - SEMMA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;26670;21421,0;2020-2022;0,4867132867132869;0,7712000000000001;0,5908878504672896;0,7330661322645291;0,6454668173612764;Alto;31569011
9;Carmópolis de Minas;3114501;1 - De 1 até 30.000 hab.;[31145011] Serviço de Saneamento Ambiental Municipal - SESAM | [31145040] Serviço de Saneamento Ambiental Municipal - SESAM;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;18003;13699,0;2020-2022;0,5706720977596742;0,7412;0,7586762075134166;0,5006012024048097;0,6427873769194752;Alto;31145011
10;Nova Ponte;3145000;1 - De 1 até 30.000 hab.;[31450011] Prefeitura Municipal de Nova Ponte - DMAE | [31450040] PREFEITURA MUNICIPAL DE NOVA PONTE - PMNP;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;14598;13765,0;2020-2022;0,6158859470468432;0,7279631760644419;0,4332737030411448;0,7827655310621242;0,6399720893036386;Alto;31450011
11;Capinópolis;3112604;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31126040] Prefeitura Municipal de Capinópolis - PMC;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;14655;15241,0;2020-2022;0,4057942057942059;0,754;0,8397137745974953;0,5503006012024048;0,6374521453985265;Alto;31062000
12;Araguari;3103504;3 - De 100.001 até 250.000 hab.;[31035011] Superintendência de Água e Esgoto - SAE | [31035040] SECRETARIA MUNICIPAL DE SERVIÇOS URBANOS / SECRETARIA MUNICIPAL  DE MEIO AMBIENTE - SMSU/SMMA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;117808;110580,0;2020-2022;0,4466395112016293;0,8236000000000001;0,5186046511627906;0,7110220440881764;0,6249665516131491;Alto;31035011
13;Argirita;3104403;1 - De 1 até 30.000 hab.;[31044011] Prefeitura Municipal de Argirita - PMA | [31044040] Prefeitura Municipal de Argirita - PMA;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;2688;2026,0;2020-2022;0,3701986754966887;0,7650909090909092;0,678642714570858;0,6797595190380762;0,623422954549133;Alto;31044011
14;Oliveira;3145604;2 - De 30.001 até 100.000 hab.;[31456011] Serviço Autônomo de Água e Esgoto - SAAE | [31456040] Prefeitura Municipal de Oliveira - PMO;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;39262;37433,0;2020-2022;0,5296536796536797;0,5742232451093211;0,5724966622162884;0,8104208416833668;0,621698607165664;Alto;31456011
15;Uberaba;3170107;4 - De 250.001 até 1.000.000 hab.;[31701011] Companhia Operacional de Desenvolvimento, Saneamento e Ações Urbanas de Uberaba - CODAU | [31701040] COMPANHIA OPERACIONAL DE DESENVOLVIMENTO SANEAMENTO E AÇÕES URBANAS - CODAU;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;337836;332676,0;2020-2022;0,38741258741258755;0,6888000000000001;0,5971777986829726;0,8104208416833668;0,6209528069447318;Alto;31701011
16;Serrania;3166907;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31669011] Prefeitura Municipal de Serrania - PMS | [31669040] PREFEITURA MUNICIPAL DE SERRANIA - MG;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;7621;6685,0;2020-2022;0,5572301425661915;0,8691542288557214;0,3419795221843003;0,7110220440881764;0,6198464844235974;Alto;31062000
17;Papagaios;3146909;1 - De 1 até 30.000 hab.;[31469011] Prefeitura Municipal de Papagaios - PMP | [31469040] Prefeitura Municipal de Papagaios - PMP;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;13920;13389,0;2020-2022;0,5582484725050917;0,6704257767548908;0,6381800197823936;0,5815631262525051;0,6121043488237202;Alto;31469011
18;Bom Sucesso;3108008;1 - De 1 até 30.000 hab.;[31080011] Águas de Bom Sucesso Ltda - ABS;Água e Esgoto;Empresa privada;17151;14498,0;2020-2022;0,5124875124875127;0,683084004602992;0,6641390205371247;0,588376753507014;0,6120218227836609;Alto;31080011
19;Itapagipe;3133402;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31334011] Prefeitura Municipal de Itapajipe - PMI | [31334040] Prefeitura Municipal de Itapagipe - PMI;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;13690;10856,0;2020-2022;0,4541458541458542;0,8495999999999999;0,544213649851632;0,6;0,6119898759993716;Alto;31062000
20;Arceburgo;3104106;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31041040] PREFEITURA MUNICIPAL DE ARCEBURGO - PMA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;9177;9453,0;2020-2022;0,6680244399185337;0,2938;0,7810055865921787;0,7046092184368737;0,6118598112368965;Alto;31062000
21;Cristais;3120201;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31202011] Prefeitura Municipal de Cristais - PMC | [31202040] Prefeitura Municipal de Cristais - PMC;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;12197;10235,0;2020-2022;0,5670061099796334;0,728780487804878;0,3386503067484662;0,8104208416833668;0,611214436554086;Alto;31062000
22;Itanhandu;3133105;1 - De 1 até 30.000 hab.;[31331011] Prefeitura Municipal de Itanhandu - PMI | [31331040] Prefeitura Municipal de Itanhandu - PMI;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;15236;13049,0;2020-2022;0,5304695304695307;0,7924;0,6131736526946105;0,5040080160320641;0,6100127997990514;Alto;31331011
23;Ituiutaba;3134202;3 - De 100.001 até 250.000 hab.;[31342011] Superintendência de Água e Esgotos de Ituiutaba - SAE | [31342040] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS - SMOSU;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;102217;101412,0;2020-2022;0,4579420579420581;0,6662;0,7537091988130563;0,5503006012024048;0,6070379644893799;Alto;31342011
24;Pingo-d Água;3150539;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31505311] Prefeitura Municipal de Pingo-D'Água - PMPA | [31505340] Prefeitura Municipal de Pingo D`Água - PMPA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;4706;4591,0;2020-2022;0,49750249750249764;0,7710569105691056;0,6834123222748816;0,4727454909819639;0,6061793053321122;Alto;31062000
25;Olímpio Noronha;3145505;1 - De 1 até 30.000 hab.;[31455011] Prefeitura Municipal de Olímpio Noronha - PMON | [31455040] PREFEITURA MUNICIPAL DE OLÍMPIO NORONHA - PMON;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;2555;2512,0;2020-2022;0,5578366445916115;0,7575999999999999;0,3260335195530726;0,7827655310621242;0,606058923801702;Alto;31455011
26;São Pedro da União;3163904;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31639011] Prefeitura Municipal de São Pedro da União - PMSPU | [31639040] Prefeitura Municipal - PMSPU;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;4885;2518,0;2020-2022;0,4822810590631364;0,7710569105691056;0,5011570247933884;0,661322645290581;0,6039544099290529;Alto;31062000
27;Cachoeira de Minas;3109709;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31097011] Prefeitura Municipal de Cachoeira de Minas - PMCM | [31097040] Prefeitura Municipal - PMCM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;11883;7432,0;2020-2022;0,38859470468431767;0,7125133689839571;0,6939663699307616;0,618436873747495;0,6033778293366328;Alto;31062000
28;Varginha;3170701;3 - De 100.001 até 250.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31707040] Prefeitura Municipal de Varginha - PMV;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;136467;133114,0;2020-2022;0,440122199592668;0,41039999999999993;0,725618199802176;0,8104208416833668;0,5966403102695527;Médio;31062000
29;Itamogi;3132909;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31329040] PREFEITURA MUNICPAL DE ITAMOGI - PMI;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;10770;7589,0;2020-2022;0,5572301425661915;0,7866666666666666;0,5792284866468842;0,4613226452905811;0,5961119852925808;Médio;31062000
30;Pimenta;3150505;1 - De 1 até 30.000 hab.;[31505011] Serviço Autônomo de Água e Esgoto - SAAE | [31505040] Prefeitura Municipal de Pimenta - PMP;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;8563;7349,0;2020-2022;0,4959266802443992;0,6869965477560416;0,6733452593917708;0,5226452905811623;0,5947284444933434;Médio;31505011
31;Alterosa;3102001;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31020011] Prefeitura Municipal de Alterosa - PMA | [31020040] Prefeitura Municipal de Alterosa - PMA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;13915;10621,0;2020-2022;0,465173116089613;0,7970080552359033;0,2867368421052631;0,8288577154308617;0,5944439322154104;Médio;31062000
32;Carvalhópolis;3114709;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31147011] Prefeitura Municipal de Carvalhópolis - PMC | [31147040] Prefeitura Municipal de Carvalhópolis - PMC;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;3341;2660,0;2020-2022;0,5556008146639512;0,5262032085561497;0,6105545617173523;0,6833667334669339;0,5939313296010967;Médio;31062000
33;Pará de Minas;3147105;2 - De 30.001 até 100.000 hab.;[31471011] Águas de Pará de Minas S. A. - CAPAM | [31471040] PREFEITURA MUNICIPAL DE PARÁ DE MINAS - PMPM;Água e Esgoto | Res. Sólidos;Empresa privada | Administração pública direta;97139;90375,0;2020-2022;0,6313686313686315;0,6123999999999999;0,7703264094955489;0,35891783567134267;0,5932532191338807;Médio;31471011
34;Campo Belo;3111200;2 - De 30.001 até 100.000 hab.;[31112011] Departamento Municipal de Água e Esgoto - DEMAE | [31112040] PREFEITURA MUNICIPAL DE CAMPO BELO - PMCB;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;52277;51262,0;2020-2022;0,3917748917748918;0,5930955120828538;0,6528961748633878;0,7294589178356713;0,5918063741392011;Médio;31112011
35;Ipatinga;3131307;3 - De 100.001 até 250.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31313040] Vital Engenharia Ambiental S.A - VITAL;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa privada;227731;264542,0;2020-2022;0,41658341658341663;0,45999999999999996;0,7340782122905027;0,7294589178356713;0,5850301366773977;Médio;31062000
36;Campos Altos;3111507;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31115011] Prefeitura Municipal de Campos Altos - PMCA | [31115040] Prefeitura Municipal de Campos Altos - PMCA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;12979;14236,0;2020-2022;0,5040959040959043;0,8379746835443038;0,3629473684210527;0,6220440881763527;0,5817655110594033;Médio;31062000
37;Crucilândia;3120607;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31206011] Prefeitura Municipal de Crucilândia - PMCRU | [31206040] Prefeitura Municipal de Crucilândia - PMCRU;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;5434;3176,0;2020-2022;0,3861507128309572;0,5958573072497124;0,7208108108108107;0,6220440881763527;0,5812157297669582;Médio;31062000
38;Leopoldina;3138401;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31384011] Prefeitura Municipal de Leopoldina - PML | [31384040] Prefeitura Municipal de Leopoldina - PML;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;51145;47098,0;2020-2022;0,3613034623217923;0,8393034825870646;0,5841340782122904;0,5150300601202406;0,574942770810347;Médio;31062000
39;Bom Jesus da Penha;3107604;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31076011] Prefeitura Municipal de Bom Jesus da Penha - PMBJP | [31076040] Prefeitura Municipal de Bom Jesus da    Penha - PMBJP;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;4474;3103,0;2020-2022;0,4729124236252546;0,82692750287687;0,32014218009478673;0,6797595190380762;0,5749354064087469;Médio;31062000
40;Coromandel;3119302;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31193011] Prefeitura Municipal de Coromandel - PMC | [31193040] Secretaria Municipal de  Obras, Serviços Públicos e Transporte - Semot;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;28894;21988,0;2020-2022;0,5519348268839104;0,5463751438434983;0,37063953488372087;0,8288577154308617;0,5744518052604978;Médio;31062000
41;Urucânia;3170503;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31705011] Prefeitura Municipal de Urucânia - PMU;Esgotos | Água;Administração pública direta | Sociedade de economia mista com administração pública;10600;7978,0;2020-2022;0,4386965376782077;0,7738181818181818;;0,5086172344689379;0,5737106513217759;Médio;31062000
42;Paraisópolis;3147303;1 - De 1 até 30.000 hab.;[31473011] Serviço Autônomo de Água e Esgoto de Paraisópolis - SAAE | [31473040] Prefeitura de Paraisópolis - PSV_SGL;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;20445;17694,0;2020-2022;0,4240325865580449;0,7138;0,46716697936210116;0,6833667334669339;0,57209157484677;Médio;31473011
43;Guaranésia;3128303;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31283011] Prefeitura Municipal de Guaranésia - PMG | [31283040] Prefeitura Municipal de Guaranésia - PMG;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;19150;17106,0;2020-2022;0,525050916496945;0,7672;0,5570949720670391;0,43767535070140284;0,5717553098163468;Médio;31062000
44;Machacalis;3138906;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31389011] Prefeitura Municipal de Machacalis - PMM | [31389040] PREFEITURA MUNICIPAL DE MACHACALIS - PMM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;6487;5861,0;2020-2022;0,4227772227772228;0,8691542288557214;0,7002105263157895;0,29078156312625253;0,5707308852687466;Médio;31062000
45;Lagoa Dourada;3137403;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31374011] Prefeitura Municipal de Lagoa Dourada - PMLD | [31374040] Prefeitura Municipal De Lagoa Dourada - PMLD;Esgotos | Água e Esgoto | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;12769;7372,0;2020-2022;0,3343065693430657;0,7912727272727273;0,37570093457943926;0,7791583166332665;0,5701096369571247;Médio;31062000
46;Bandeira do Sul;3105301;1 - De 1 até 30.000 hab.;[31053011] Serviço de Água, Esgoto e Limpeza Pública - SAELP | [31053040] Prefeitura Municipal de Bandeira do Sul - PMBS;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;5943;5299,0;2020-2022;0,3794205794205795;0,82692750287687;0,6555407209612817;0,4150300601202405;0,5692297158447429;Médio;31053011
47;São Gonçalo do Pará;3161809;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31618011] Prefeitura Municipal de São Gonçalo do Pará - PMSGP | [31618040] Prefeitura Municipal de São Gonçalo do Pará - PMSGP;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;11770;9780,0;2020-2022;0,30386965376782077;0,8164000000000001;0,6983899821109122;0,457314629258517;0,5689935662843125;Médio;31062000
48;Arcos;3104205;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31042040] PREFEITURA MUNICIPAL ARCOS - PMA;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;41416;37729,0;2020-2022;0,39348268839103867;0,8314438502673795;0,5847942754919497;0,4613226452905811;0,5677608648602372;Médio;31062000
49;Itaguara;3132206;1 - De 1 até 30.000 hab.;[31322011] Serviço Autônomo de Água e Esgoto - SAAE | [31322040] SERVIÇO AUTONOMO DE AGUA E ESGOTO - SAAE;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;13846;10402,0;2020-2022;0,5464535464535466;0,484;0,6672998643147896;0,5723446893787575;0,5675245250367734;Médio;31322011
50;Araxá;3104007;3 - De 100.001 até 250.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31040040] Prefeitura Municipal de Araxá - PMA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;111691;106797,0;2020-2022;0,44995004995005006;0,5252;0,6437190900098911;0,6496993987975952;0,5671421346893841;Médio;31062000
51;Areado;3104304;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA;Água;Sociedade de economia mista com administração pública;13881;12832,0;2020-2022;0,5670061099796334;;;;0,5670061099796334;Médio;31062000
52;Manhuaçu;3139409;;[31394011] Serviço Autônomo Água e Esgoto - SAAE | [31394040] SERVICO AUTONOMO MUNICIPAL DE LIMPEZA URBANA - SAMAL;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;91886;75024,0;2020-2022;0,5442557442557444;0,748;0,4079173838209982;;0,5667243760255809;Médio;31394011
53;Cachoeira Dourada;3109808;1 - De 1 até 30.000 hab.;[31098011] Prefeitura Municipal de Cachoeira Dourada - PMCD | [31098040] SECRETARIA MUNICIAL DE OBRAS E SERVIÇOS URBANOS E SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENT - PMCD;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;2315;2416,0;2020-2022;0,5264900662251656;0,6663101604278073;0,39194312796208525;0,6717434869739479;0,5641217103972516;Médio;31098011
54;Jaguaraçu;3135001;1 - De 1 até 30.000 hab.;[31350011] Prefeitura Municipal de Jáguaraçu - PMJ | [31350040] Prefeitura Municipal Jaguaraçu - PMJ;Água e Esgoto | Res. Sólidos;Administração pública direta | Empresa pública;3092;2253,0;2020-2022;0,44908350305498984;0,7112;0,5241516966067864;0,5711422845691383;0,5638943710577287;Médio;31350011
55;São Lourenço;3163706;2 - De 30.001 até 100.000 hab.;[31637011] Serviço Autônomo de Água e Esgoto - SAAE | [31637040] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;44798;46539,0;2020-2022;0,48199389623601224;0,7738181818181818;0,6784360189573458;0,31843687374749496;0,5631712426897587;Médio;31637011
56;Claraval;3116407;1 - De 1 até 30.000 hab.;[31164011] Prefeitura Municipal de Claraval - PMC | [31164040] Prefeitura Municipal de Claraval - PMC;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;4658;2714,0;2020-2022;0,5516483516483518;0,5274;0,44948453608247424;0,7178356713426853;0,5615921397683779;Médio;31164011
57;Itaúna;3133808;2 - De 30.001 até 100.000 hab.;[31338011] Serviço Autônomo de Água e Esgoto - SAAE | [31338040] SAAE Gerência Sup. Gestão de Resíduos - SAAE/GSGR;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;97669;88916,0;2020-2022;0,4583416583416585;0,63;0,7032200357781752;0,45090180360721444;0,5606158744317621;Médio;31338011
58;Nepomuceno;3144607;1 - De 1 até 30.000 hab.;[31446011] Serviço Autônomo de Água e Esgoto - SAAE | [31446040] PREFEITURA MUNICIPAL DE NEPOMUCENO - PMN;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;25018;20826,0;2020-2022;0,3616383616383617;0,7042;0,5178890876565294;0,6585170340681363;0,5605611208407568;Médio;31446011
59;Cambuí;3110608;1 - De 1 até 30.000 hab.;[31106011] Serviço Autônomo de Água e Esgoto - SAAE | [31106040] SECRETARIA DE OBRAS DA PREFEITURA MUNICIPAL DE CAMBUI - SOSP;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;29536;25381,0;2020-2022;0,3768231768231769;0,7432;0,7056928034371643;0,41162324649298593;0,5593348066883318;Médio;31106011
60;Uberlândia;3170206;4 - De 250.001 até 1.000.000 hab.;[31702011] Departamento Municipal de Água e Esgoto - DMAE | [31702040] Departamento Municipal de Água e Esgoto - DMAE;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;713224;687006,0;2020-2022;0,5666333666333668;0,44820000000000004;0,5871198568872986;0,6336673346693387;0,5589051395475011;Médio;31702011
61;Aimorés;3101102;1 - De 1 até 30.000 hab.;[31011011] Serviço Autônomo de Água e Esgoto - SAAE | [31011040] PREFEITURA MUNICIPAL DE AIMORES - PMA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;25269;19824,0;2020-2022;0,5624375624375626;0,7712000000000001;0,49021956087824353;0,40460921843687375;0,55711658543817;Médio;31011011
62;Ipiaçu;3131406;1 - De 1 até 30.000 hab.;[31314011] Prefeitura Municipal de Ipiaçu - PMI | [31314040] PREFEITURA MUNICIPAL DE IPIAÇU - PMI;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;3775;3852,0;2020-2022;0,48631368631368643;0,7930955120828539;0,5646315789473683;0,38096192384769534;0,556250675297901;Médio;31314011
63;Mathias Lobato;3171501;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31715040] Prefeitura Municipal de Mathias Lobato - PMML;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;3038;2867,0;2020-2022;0,3486513486513487;;0,7638483965014579;;0,5562498725764033;Médio;31062000
64;Pompéu;3152006;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31520011] Prefeitura Municipal de Pompeu - PMP | [31520040] MUNICIPIO DE POMPÉU - PMP;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;31047;28520,0;2020-2022;0,36945010183299387;0,623;0,6317503392130257;0,6;0,5560501102615049;Médio;31062000
65;Mar de Espanha;3139805;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31398011] Prefeitura Municipal de Mar de Espanha - PMME | [31398040] Prefeitura Municipal de Mar de Espanha - PMME;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;12721;11881,0;2020-2022;0,554786150712831;0,5300534759358289;0,48268330733229325;0,6549098196392785;0,5556081884050579;Médio;31062000
66;Rodeiro;3156304;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31563011] Prefeitura Municipal de Rodeiro - PMR | [31563040] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS - SMOS;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;8664;6742,0;2020-2022;0,32423625254582483;0,8191024165707711;0,42256983240223456;0,6496993987975952;0,5539019750791063;Médio;31062000
67;Desterro de Entre Rios;3121407;1 - De 1 até 30.000 hab.;[31214011] Prefeitura Municipal de Desterro de Entre Rios - PMDER | [31214040] PREFEITURA MUNICIPAL - PMDER;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;7653;3732,0;2020-2022;0,4099900099900102;0,5568000000000001;0,45888738127544093;0,7791583166332665;0,5512089269746794;Médio;31214011
